GEOID,NEGATIVE,POSITIVE,DEATHS,DATE
55025000501,820,16,0,2020/07/14 14:00:00+00
55025000503,957,50,0,2020/07/14 14:00:00+00
55025000504,887,28,0,2020/07/14 14:00:00+00
55025000600,699,73,0,2020/07/14 14:00:00+00
55025000700,534,9,0,2020/07/14 14:00:00+00
55025000800,575,18,0,2020/07/14 14:00:00+00
55025000901,407,11,0,2020/07/14 14:00:00+00
55025000902,808,27,0,2020/07/14 14:00:00+00
55025001000,379,9,0,2020/07/14 14:00:00+00
55025001101,577,55,0,2020/07/14 14:00:00+00
55025001102,33,0,0,2020/07/14 14:00:00+00
55025001200,1153,40,0,2020/07/14 14:00:00+00
55025001300,496,5,0,2020/07/14 14:00:00+00
55025001401,838,67,0,2020/07/14 14:00:00+00
55025001402,773,47,0,2020/07/14 14:00:00+00
55025001403,1245,67,0,2020/07/14 14:00:00+00
55025001501,332,14,0,2020/07/14 14:00:00+00
55025001502,808,56,0,2020/07/14 14:00:00+00
55025001603,729,197,0,2020/07/14 14:00:00+00
55025001604,1013,259,0,2020/07/14 14:00:00+00
55025001605,571,18,0,2020/07/14 14:00:00+00
55025001606,599,58,0,2020/07/14 14:00:00+00
55025001704,1259,35,0,2020/07/14 14:00:00+00
55025001705,851,35,0,2020/07/14 14:00:00+00
55025001802,706,20,0,2020/07/14 14:00:00+00
55025001804,825,13,0,2020/07/14 14:00:00+00
55025001900,1446,16,0,2020/07/14 14:00:00+00
55025002000,1221,22,0,2020/07/14 14:00:00+00
55025002100,1022,30,0,2020/07/14 14:00:00+00
55025002200,674,27,0,2020/07/14 14:00:00+00
55025002301,411,11,0,2020/07/14 14:00:00+00
55025002302,582,9,0,2020/07/14 14:00:00+00
55025002401,489,20,0,2020/07/14 14:00:00+00
55025002402,533,34,0,2020/07/14 14:00:00+00
55025002500,432,20,0,2020/07/14 14:00:00+00
55025002601,242,12,0,2020/07/14 14:00:00+00
55025002602,773,41,0,2020/07/14 14:00:00+00
55025002603,778,47,0,2020/07/14 14:00:00+00
55025002700,586,11,0,2020/07/14 14:00:00+00
55025002800,359,0,0,2020/07/14 14:00:00+00
55025002900,450,8,0,2020/07/14 14:00:00+00
55025003001,689,41,0,2020/07/14 14:00:00+00
55025003002,476,35,0,2020/07/14 14:00:00+00
55025003100,908,37,0,2020/07/14 14:00:00+00
55025003200,177,0,0,2020/07/14 14:00:00+00
55025010100,333,7,0,2020/07/14 14:00:00+00
55025010200,233,7,0,2020/07/14 14:00:00+00
55025010300,590,14,0,2020/07/14 14:00:00+00
55025010400,510,6,0,2020/07/14 14:00:00+00
55025010501,496,18,0,2020/07/14 14:00:00+00
55025010502,1086,26,0,2020/07/14 14:00:00+00
55025010600,648,15,0,2020/07/14 14:00:00+00
55025010701,867,15,0,2020/07/14 14:00:00+00
55025010702,993,25,0,2020/07/14 14:00:00+00
55025010800,1646,45,0,2020/07/14 14:00:00+00
55025010901,1202,23,0,2020/07/14 14:00:00+00
55025010903,566,13,0,2020/07/14 14:00:00+00
55025010904,1228,40,0,2020/07/14 14:00:00+00
55025011000,595,16,0,2020/07/14 14:00:00+00
55025011101,778,20,0,2020/07/14 14:00:00+00
55025011102,1217,38,0,2020/07/14 14:00:00+00
55025011200,1251,39,0,2020/07/14 14:00:00+00
55025011301,818,23,0,2020/07/14 14:00:00+00
55025011302,439,17,0,2020/07/14 14:00:00+00
55025011401,1257,45,0,2020/07/14 14:00:00+00
55025011402,1241,72,0,2020/07/14 14:00:00+00
55025011503,979,43,0,2020/07/14 14:00:00+00
55025011504,471,22,0,2020/07/14 14:00:00+00
55025011505,497,20,0,2020/07/14 14:00:00+00
55025011506,721,33,0,2020/07/14 14:00:00+00
55025011600,740,28,0,2020/07/14 14:00:00+00
55025011700,385,20,0,2020/07/14 14:00:00+00
55025011800,517,19,0,2020/07/14 14:00:00+00
55025011900,909,21,0,2020/07/14 14:00:00+00
55025012001,991,34,0,2020/07/14 14:00:00+00
55025012002,538,23,0,2020/07/14 14:00:00+00
55025012100,206,10,0,2020/07/14 14:00:00+00
55025012201,399,11,0,2020/07/14 14:00:00+00
55025012202,862,24,0,2020/07/14 14:00:00+00
55025012300,558,32,0,2020/07/14 14:00:00+00
55025012400,518,13,0,2020/07/14 14:00:00+00
55025012501,818,25,0,2020/07/14 14:00:00+00
55025012502,702,36,0,2020/07/14 14:00:00+00
55025012600,434,0,0,2020/07/14 14:00:00+00
55025012700,465,15,0,2020/07/14 14:00:00+00
55025012800,932,42,0,2020/07/14 14:00:00+00
55025012900,402,6,0,2020/07/14 14:00:00+00
55025013000,485,11,0,2020/07/14 14:00:00+00
55025013100,590,0,0,2020/07/14 14:00:00+00
55025013200,1165,54,0,2020/07/14 14:00:00+00
55025013301,491,17,0,2020/07/14 14:00:00+00
55025013302,588,16,0,2020/07/14 14:00:00+00
55025013700,888,25,0,2020/07/14 14:00:00+00
55025000100,412,13,0,2020/07/15 14:00:00+00
55025000201,359,0,0,2020/07/15 14:00:00+00
55025000202,494,9,0,2020/07/15 14:00:00+00
55025000204,708,25,0,2020/07/15 14:00:00+00
55025000205,679,14,0,2020/07/15 14:00:00+00
55025000300,723,16,0,2020/07/15 14:00:00+00
55025000401,550,6,0,2020/07/15 14:00:00+00
55025000402,381,15,0,2020/07/15 14:00:00+00
55025000405,759,22,0,2020/07/15 14:00:00+00
55025000406,588,10,0,2020/07/15 14:00:00+00
55025000407,807,32,0,2020/07/15 14:00:00+00
55025000408,425,13,0,2020/07/15 14:00:00+00
55025000501,833,17,0,2020/07/15 14:00:00+00
55025000503,974,50,0,2020/07/15 14:00:00+00
55025000504,903,28,0,2020/07/15 14:00:00+00
55025000600,727,79,0,2020/07/15 14:00:00+00
55025000700,551,9,0,2020/07/15 14:00:00+00
55025000800,587,19,0,2020/07/15 14:00:00+00
55025000901,413,11,0,2020/07/15 14:00:00+00
55025000902,824,28,0,2020/07/15 14:00:00+00
55025001000,385,9,0,2020/07/15 14:00:00+00
55025001101,597,58,0,2020/07/15 14:00:00+00
55025001102,33,0,0,2020/07/15 14:00:00+00
55025001200,1181,41,0,2020/07/15 14:00:00+00
55025001300,506,5,0,2020/07/15 14:00:00+00
55025001401,861,69,0,2020/07/15 14:00:00+00
55025001402,797,48,0,2020/07/15 14:00:00+00
55025001403,1271,67,0,2020/07/15 14:00:00+00
55025001501,333,14,0,2020/07/15 14:00:00+00
55025001502,832,62,0,2020/07/15 14:00:00+00
55025001603,753,200,0,2020/07/15 14:00:00+00
55025001604,1043,260,0,2020/07/15 14:00:00+00
55025001605,591,20,0,2020/07/15 14:00:00+00
55025001606,624,60,0,2020/07/15 14:00:00+00
55025001704,1274,36,0,2020/07/15 14:00:00+00
55025001705,875,37,0,2020/07/15 14:00:00+00
55025001802,720,22,0,2020/07/15 14:00:00+00
55025001804,840,14,0,2020/07/15 14:00:00+00
55025001900,1480,18,0,2020/07/15 14:00:00+00
55025002000,1245,21,0,2020/07/15 14:00:00+00
55025002100,1038,31,0,2020/07/15 14:00:00+00
55025002200,681,27,0,2020/07/15 14:00:00+00
55025002301,415,11,0,2020/07/15 14:00:00+00
55025002302,596,10,0,2020/07/15 14:00:00+00
55025002401,496,20,0,2020/07/15 14:00:00+00
55025002402,543,35,0,2020/07/15 14:00:00+00
55025002500,440,19,0,2020/07/15 14:00:00+00
55025002601,248,13,0,2020/07/15 14:00:00+00
55025002602,787,41,0,2020/07/15 14:00:00+00
55025002603,788,50,0,2020/07/15 14:00:00+00
55025002700,599,13,0,2020/07/15 14:00:00+00
55025002800,364,0,0,2020/07/15 14:00:00+00
55025002900,458,8,0,2020/07/15 14:00:00+00
55025003001,697,41,0,2020/07/15 14:00:00+00
55025003002,481,39,0,2020/07/15 14:00:00+00
55025003100,920,39,0,2020/07/15 14:00:00+00
55025003200,179,0,0,2020/07/15 14:00:00+00
55025010100,337,7,0,2020/07/15 14:00:00+00
55025010200,239,7,0,2020/07/15 14:00:00+00
55025010300,603,15,0,2020/07/15 14:00:00+00
55025010400,519,6,0,2020/07/15 14:00:00+00
55025010501,508,18,0,2020/07/15 14:00:00+00
55025010502,1119,27,0,2020/07/15 14:00:00+00
55025010600,670,19,0,2020/07/15 14:00:00+00
55025010701,880,16,0,2020/07/15 14:00:00+00
55025010702,1022,26,0,2020/07/15 14:00:00+00
55025010800,1692,47,0,2020/07/15 14:00:00+00
55025010901,1219,24,0,2020/07/15 14:00:00+00
55025010903,570,13,0,2020/07/15 14:00:00+00
55025010904,1262,41,0,2020/07/15 14:00:00+00
55025011000,607,18,0,2020/07/15 14:00:00+00
55025011101,787,20,0,2020/07/15 14:00:00+00
55025011102,1246,40,0,2020/07/15 14:00:00+00
55025011200,1279,40,0,2020/07/15 14:00:00+00
55025011301,834,23,0,2020/07/15 14:00:00+00
55025011302,449,16,0,2020/07/15 14:00:00+00
55025011401,1277,46,0,2020/07/15 14:00:00+00
55025011402,1261,71,0,2020/07/15 14:00:00+00
55025011503,997,43,0,2020/07/15 14:00:00+00
55025011504,476,22,0,2020/07/15 14:00:00+00
55025011505,503,20,0,2020/07/15 14:00:00+00
55025011506,738,34,0,2020/07/15 14:00:00+00
55025011600,758,31,0,2020/07/15 14:00:00+00
55025011700,401,20,0,2020/07/15 14:00:00+00
55025011800,529,21,0,2020/07/15 14:00:00+00
55025011900,924,22,0,2020/07/15 14:00:00+00
55025012001,1012,34,0,2020/07/15 14:00:00+00
55025012002,547,24,0,2020/07/15 14:00:00+00
55025012100,210,10,0,2020/07/15 14:00:00+00
55025012201,401,12,0,2020/07/15 14:00:00+00
55025012202,885,27,0,2020/07/15 14:00:00+00
55025012300,572,32,0,2020/07/15 14:00:00+00
55025012400,525,14,0,2020/07/15 14:00:00+00
55025012501,838,25,0,2020/07/15 14:00:00+00
55025012502,712,36,0,2020/07/15 14:00:00+00
55025012600,442,0,0,2020/07/15 14:00:00+00
55025012700,477,13,0,2020/07/15 14:00:00+00
55025012800,947,46,0,2020/07/15 14:00:00+00
55025012900,415,6,0,2020/07/15 14:00:00+00
55025013000,491,12,0,2020/07/15 14:00:00+00
55025013100,601,5,0,2020/07/15 14:00:00+00
55025013200,1192,54,0,2020/07/15 14:00:00+00
55025013301,500,17,0,2020/07/15 14:00:00+00
55025013302,593,16,0,2020/07/15 14:00:00+00
55025013700,911,26,0,2020/07/15 14:00:00+00
55025000100,429,13,0,2020/07/16 14:00:00+00
55025000201,363,0,0,2020/07/16 14:00:00+00
55025000202,508,9,0,2020/07/16 14:00:00+00
55025000204,726,25,0,2020/07/16 14:00:00+00
55025000205,699,14,0,2020/07/16 14:00:00+00
55025000300,745,16,0,2020/07/16 14:00:00+00
55025000401,564,6,0,2020/07/16 14:00:00+00
55025000402,396,15,0,2020/07/16 14:00:00+00
55025000405,780,22,0,2020/07/16 14:00:00+00
55025000406,605,10,0,2020/07/16 14:00:00+00
55025000407,833,32,0,2020/07/16 14:00:00+00
55025000408,432,15,0,2020/07/16 14:00:00+00
55025000501,861,17,0,2020/07/16 14:00:00+00
55025000503,1001,50,0,2020/07/16 14:00:00+00
55025000504,931,28,0,2020/07/16 14:00:00+00
55025000600,761,79,0,2020/07/16 14:00:00+00
55025000700,567,10,0,2020/07/16 14:00:00+00
55025000800,612,19,0,2020/07/16 14:00:00+00
55025000901,417,11,0,2020/07/16 14:00:00+00
55025000902,844,28,0,2020/07/16 14:00:00+00
55025001000,403,9,0,2020/07/16 14:00:00+00
55025001101,617,58,0,2020/07/16 14:00:00+00
55025001102,33,0,0,2020/07/16 14:00:00+00
55025001200,1205,41,0,2020/07/16 14:00:00+00
55025001300,517,5,0,2020/07/16 14:00:00+00
55025001401,888,72,0,2020/07/16 14:00:00+00
55025001402,818,49,0,2020/07/16 14:00:00+00
55025001403,1300,68,0,2020/07/16 14:00:00+00
55025001501,337,14,0,2020/07/16 14:00:00+00
55025001502,857,69,0,2020/07/16 14:00:00+00
55025001603,770,202,0,2020/07/16 14:00:00+00
55025001604,1065,262,0,2020/07/16 14:00:00+00
55025001605,615,20,0,2020/07/16 14:00:00+00
55025001606,635,62,0,2020/07/16 14:00:00+00
55025001704,1282,36,0,2020/07/16 14:00:00+00
55025001705,896,37,0,2020/07/16 14:00:00+00
55025001802,737,23,0,2020/07/16 14:00:00+00
55025001804,870,14,0,2020/07/16 14:00:00+00
55025001900,1514,19,0,2020/07/16 14:00:00+00
55025002000,1272,21,0,2020/07/16 14:00:00+00
55025002100,1065,32,0,2020/07/16 14:00:00+00
55025002200,693,26,0,2020/07/16 14:00:00+00
55025002301,425,12,0,2020/07/16 14:00:00+00
55025002302,599,10,0,2020/07/16 14:00:00+00
55025002401,508,20,0,2020/07/16 14:00:00+00
55025002402,550,35,0,2020/07/16 14:00:00+00
55025002500,455,18,0,2020/07/16 14:00:00+00
55025002601,257,13,0,2020/07/16 14:00:00+00
55025002602,802,41,0,2020/07/16 14:00:00+00
55025002603,802,52,0,2020/07/16 14:00:00+00
55025002700,616,13,0,2020/07/16 14:00:00+00
55025002800,373,0,0,2020/07/16 14:00:00+00
55025002900,469,8,0,2020/07/16 14:00:00+00
55025003001,720,43,0,2020/07/16 14:00:00+00
55025003002,491,40,0,2020/07/16 14:00:00+00
55025003100,943,39,0,2020/07/16 14:00:00+00
55025003200,181,0,0,2020/07/16 14:00:00+00
55025010100,357,7,0,2020/07/16 14:00:00+00
55025010200,245,7,0,2020/07/16 14:00:00+00
55025010300,618,15,0,2020/07/16 14:00:00+00
55025010400,532,6,0,2020/07/16 14:00:00+00
55025010501,528,19,0,2020/07/16 14:00:00+00
55025010502,1146,27,0,2020/07/16 14:00:00+00
55025010600,692,20,0,2020/07/16 14:00:00+00
55025010701,910,16,0,2020/07/16 14:00:00+00
55025010702,1044,26,0,2020/07/16 14:00:00+00
55025010800,1748,47,0,2020/07/16 14:00:00+00
55025010901,1251,24,0,2020/07/16 14:00:00+00
55025010903,583,13,0,2020/07/16 14:00:00+00
55025010904,1300,42,0,2020/07/16 14:00:00+00
55025011000,621,17,0,2020/07/16 14:00:00+00
55025011101,808,21,0,2020/07/16 14:00:00+00
55025011102,1285,40,0,2020/07/16 14:00:00+00
55025011200,1313,39,0,2020/07/16 14:00:00+00
55025011301,860,24,0,2020/07/16 14:00:00+00
55025011302,461,16,0,2020/07/16 14:00:00+00
55025011401,1316,46,0,2020/07/16 14:00:00+00
55025011402,1308,73,0,2020/07/16 14:00:00+00
55025011503,1032,42,0,2020/07/16 14:00:00+00
55025011504,479,22,0,2020/07/16 14:00:00+00
55025011505,510,21,0,2020/07/16 14:00:00+00
55025011506,760,36,0,2020/07/16 14:00:00+00
55025011600,782,31,0,2020/07/16 14:00:00+00
55025011700,418,20,0,2020/07/16 14:00:00+00
55025011800,555,22,0,2020/07/16 14:00:00+00
55025011900,958,22,0,2020/07/16 14:00:00+00
55025012001,1038,36,0,2020/07/16 14:00:00+00
55025012002,560,24,0,2020/07/16 14:00:00+00
55025012100,210,11,0,2020/07/16 14:00:00+00
55025012201,409,12,0,2020/07/16 14:00:00+00
55025012202,904,28,0,2020/07/16 14:00:00+00
55025012300,592,32,0,2020/07/16 14:00:00+00
55025012400,536,14,0,2020/07/16 14:00:00+00
55025012501,863,26,0,2020/07/16 14:00:00+00
55025012502,731,36,0,2020/07/16 14:00:00+00
55025012600,460,0,0,2020/07/16 14:00:00+00
55025012700,493,13,0,2020/07/16 14:00:00+00
55025012800,977,47,0,2020/07/16 14:00:00+00
55025012900,422,6,0,2020/07/16 14:00:00+00
55025013000,500,12,0,2020/07/16 14:00:00+00
55025013100,614,5,0,2020/07/16 14:00:00+00
55025013200,1221,56,0,2020/07/16 14:00:00+00
55025013301,512,19,0,2020/07/16 14:00:00+00
55025013302,605,17,0,2020/07/16 14:00:00+00
55025013700,937,27,0,2020/07/16 14:00:00+00
55025000100,439,13,0,2020/07/17 14:00:00+00
55025000201,376,0,0,2020/07/17 14:00:00+00
55025000202,526,9,0,2020/07/17 14:00:00+00
55025000204,742,25,0,2020/07/17 14:00:00+00
55025000205,718,15,0,2020/07/17 14:00:00+00
55025000300,761,16,0,2020/07/17 14:00:00+00
55025000401,574,6,0,2020/07/17 14:00:00+00
55025000402,404,15,0,2020/07/17 14:00:00+00
55025000405,812,22,0,2020/07/17 14:00:00+00
55025000406,613,10,0,2020/07/17 14:00:00+00
55025000407,848,33,0,2020/07/17 14:00:00+00
55025000408,442,15,0,2020/07/17 14:00:00+00
55025000501,881,17,0,2020/07/17 14:00:00+00
55025000503,1022,50,0,2020/07/17 14:00:00+00
55025000504,967,28,0,2020/07/17 14:00:00+00
55025000600,795,79,0,2020/07/17 14:00:00+00
55025000700,581,10,0,2020/07/17 14:00:00+00
55025000800,624,19,0,2020/07/17 14:00:00+00
55025000901,423,11,0,2020/07/17 14:00:00+00
55025000902,855,29,0,2020/07/17 14:00:00+00
55025001000,413,9,0,2020/07/17 14:00:00+00
55025001101,641,60,0,2020/07/17 14:00:00+00
55025001102,39,0,0,2020/07/17 14:00:00+00
55025001200,1236,42,0,2020/07/17 14:00:00+00
55025001300,534,5,0,2020/07/17 14:00:00+00
55025001401,912,73,0,2020/07/17 14:00:00+00
55025001402,839,51,0,2020/07/17 14:00:00+00
55025001403,1328,72,0,2020/07/17 14:00:00+00
55025001501,341,15,0,2020/07/17 14:00:00+00
55025001502,886,74,0,2020/07/17 14:00:00+00
55025001603,795,203,0,2020/07/17 14:00:00+00
55025001604,1079,267,0,2020/07/17 14:00:00+00
55025001605,637,21,0,2020/07/17 14:00:00+00
55025001606,663,63,0,2020/07/17 14:00:00+00
55025001704,1291,36,0,2020/07/17 14:00:00+00
55025001705,918,37,0,2020/07/17 14:00:00+00
55025001802,752,23,0,2020/07/17 14:00:00+00
55025001804,900,17,0,2020/07/17 14:00:00+00
55025001900,1551,20,0,2020/07/17 14:00:00+00
55025002000,1298,22,0,2020/07/17 14:00:00+00
55025002100,1095,31,0,2020/07/17 14:00:00+00
55025002200,715,26,0,2020/07/17 14:00:00+00
55025002301,439,12,0,2020/07/17 14:00:00+00
55025002302,604,12,0,2020/07/17 14:00:00+00
55025002401,523,21,0,2020/07/17 14:00:00+00
55025002402,573,38,0,2020/07/17 14:00:00+00
55025002500,482,18,0,2020/07/17 14:00:00+00
55025002601,262,13,0,2020/07/17 14:00:00+00
55025002602,811,43,0,2020/07/17 14:00:00+00
55025002603,820,52,0,2020/07/17 14:00:00+00
55025002700,626,13,0,2020/07/17 14:00:00+00
55025002800,377,0,0,2020/07/17 14:00:00+00
55025002900,476,8,0,2020/07/17 14:00:00+00
55025003001,751,43,0,2020/07/17 14:00:00+00
55025003002,503,41,0,2020/07/17 14:00:00+00
55025003100,965,37,0,2020/07/17 14:00:00+00
55025003200,190,0,0,2020/07/17 14:00:00+00
55025010100,373,7,0,2020/07/17 14:00:00+00
55025010200,256,8,0,2020/07/17 14:00:00+00
55025010300,630,15,0,2020/07/17 14:00:00+00
55025010400,546,6,0,2020/07/17 14:00:00+00
55025010501,535,19,0,2020/07/17 14:00:00+00
55025010502,1180,27,0,2020/07/17 14:00:00+00
55025010600,719,21,0,2020/07/17 14:00:00+00
55025010701,937,16,0,2020/07/17 14:00:00+00
55025010702,1076,27,0,2020/07/17 14:00:00+00
55025010800,1793,47,0,2020/07/17 14:00:00+00
55025010901,1278,24,0,2020/07/17 14:00:00+00
55025010903,591,13,0,2020/07/17 14:00:00+00
55025010904,1323,42,0,2020/07/17 14:00:00+00
55025011000,628,17,0,2020/07/17 14:00:00+00
55025011101,819,24,0,2020/07/17 14:00:00+00
55025011102,1316,41,0,2020/07/17 14:00:00+00
55025011200,1359,39,0,2020/07/17 14:00:00+00
55025011301,876,25,0,2020/07/17 14:00:00+00
55025011302,469,16,0,2020/07/17 14:00:00+00
55025011401,1344,47,0,2020/07/17 14:00:00+00
55025011402,1344,77,0,2020/07/17 14:00:00+00
55025011503,1054,42,0,2020/07/17 14:00:00+00
55025011504,496,21,0,2020/07/17 14:00:00+00
55025011505,516,22,0,2020/07/17 14:00:00+00
55025011506,775,37,0,2020/07/17 14:00:00+00
55025011600,815,33,0,2020/07/17 14:00:00+00
55025011700,428,20,0,2020/07/17 14:00:00+00
55025011800,566,21,0,2020/07/17 14:00:00+00
55025011900,986,23,0,2020/07/17 14:00:00+00
55025012001,1063,36,0,2020/07/17 14:00:00+00
55025012002,570,24,0,2020/07/17 14:00:00+00
55025012100,215,11,0,2020/07/17 14:00:00+00
55025012201,416,12,0,2020/07/17 14:00:00+00
55025012202,922,28,0,2020/07/17 14:00:00+00
55025012300,613,33,0,2020/07/17 14:00:00+00
55025012400,547,14,0,2020/07/17 14:00:00+00
55025012501,882,29,0,2020/07/17 14:00:00+00
55025012502,746,36,0,2020/07/17 14:00:00+00
55025012600,472,6,0,2020/07/17 14:00:00+00
55025012700,506,13,0,2020/07/17 14:00:00+00
55025012800,1012,47,0,2020/07/17 14:00:00+00
55025012900,429,6,0,2020/07/17 14:00:00+00
55025013000,506,12,0,2020/07/17 14:00:00+00
55025013100,628,5,0,2020/07/17 14:00:00+00
55025013200,1255,57,0,2020/07/17 14:00:00+00
55025013301,532,19,0,2020/07/17 14:00:00+00
55025013302,620,17,0,2020/07/17 14:00:00+00
55025013700,954,27,0,2020/07/17 14:00:00+00
55025000100,440,14,0,2020/07/18 14:00:00+00
55025000201,379,0,0,2020/07/18 14:00:00+00
55025000202,531,9,0,2020/07/18 14:00:00+00
55025000204,746,27,0,2020/07/18 14:00:00+00
55025000205,722,15,0,2020/07/18 14:00:00+00
55025000300,763,16,0,2020/07/18 14:00:00+00
55025000401,581,6,0,2020/07/18 14:00:00+00
55025000402,404,16,0,2020/07/18 14:00:00+00
55025000405,819,22,0,2020/07/18 14:00:00+00
55025000406,616,10,0,2020/07/18 14:00:00+00
55025000407,854,34,0,2020/07/18 14:00:00+00
55025000408,442,15,0,2020/07/18 14:00:00+00
55025000501,888,18,0,2020/07/18 14:00:00+00
55025000503,1028,52,0,2020/07/18 14:00:00+00
55025000504,972,28,0,2020/07/18 14:00:00+00
55025000600,799,80,0,2020/07/18 14:00:00+00
55025000700,584,10,0,2020/07/18 14:00:00+00
55025000800,625,19,0,2020/07/18 14:00:00+00
55025000901,424,11,0,2020/07/18 14:00:00+00
55025000902,864,29,0,2020/07/18 14:00:00+00
55025001000,416,9,0,2020/07/18 14:00:00+00
55025001101,648,62,0,2020/07/18 14:00:00+00
55025001102,39,0,0,2020/07/18 14:00:00+00
55025001200,1250,41,0,2020/07/18 14:00:00+00
55025001300,543,5,0,2020/07/18 14:00:00+00
55025001401,917,73,0,2020/07/18 14:00:00+00
55025001402,842,52,0,2020/07/18 14:00:00+00
55025001403,1336,73,0,2020/07/18 14:00:00+00
55025001501,343,15,0,2020/07/18 14:00:00+00
55025001502,889,74,0,2020/07/18 14:00:00+00
55025001603,810,204,0,2020/07/18 14:00:00+00
55025001604,1087,271,0,2020/07/18 14:00:00+00
55025001605,643,21,0,2020/07/18 14:00:00+00
55025001606,671,66,0,2020/07/18 14:00:00+00
55025001704,1294,36,0,2020/07/18 14:00:00+00
55025001705,920,38,0,2020/07/18 14:00:00+00
55025001802,764,23,0,2020/07/18 14:00:00+00
55025001804,902,18,0,2020/07/18 14:00:00+00
55025001900,1558,20,0,2020/07/18 14:00:00+00
55025002000,1313,22,0,2020/07/18 14:00:00+00
55025002100,1110,31,0,2020/07/18 14:00:00+00
55025002200,729,26,0,2020/07/18 14:00:00+00
55025002301,443,13,0,2020/07/18 14:00:00+00
55025002302,607,12,0,2020/07/18 14:00:00+00
55025002401,536,21,0,2020/07/18 14:00:00+00
55025002402,580,38,0,2020/07/18 14:00:00+00
55025002500,498,19,0,2020/07/18 14:00:00+00
55025002601,266,13,0,2020/07/18 14:00:00+00
55025002602,815,43,0,2020/07/18 14:00:00+00
55025002603,821,54,0,2020/07/18 14:00:00+00
55025002700,636,14,0,2020/07/18 14:00:00+00
55025002800,380,0,0,2020/07/18 14:00:00+00
55025002900,479,8,0,2020/07/18 14:00:00+00
55025003001,754,46,0,2020/07/18 14:00:00+00
55025003002,507,41,0,2020/07/18 14:00:00+00
55025003100,971,37,0,2020/07/18 14:00:00+00
55025003200,191,0,0,2020/07/18 14:00:00+00
55025010100,375,7,0,2020/07/18 14:00:00+00
55025010200,257,8,0,2020/07/18 14:00:00+00
55025010300,636,15,0,2020/07/18 14:00:00+00
55025010400,551,7,0,2020/07/18 14:00:00+00
55025010501,542,19,0,2020/07/18 14:00:00+00
55025010502,1188,29,0,2020/07/18 14:00:00+00
55025010600,721,21,0,2020/07/18 14:00:00+00
55025010701,940,17,0,2020/07/18 14:00:00+00
55025010702,1079,27,0,2020/07/18 14:00:00+00
55025010800,1806,47,0,2020/07/18 14:00:00+00
55025010901,1284,27,0,2020/07/18 14:00:00+00
55025010903,595,13,0,2020/07/18 14:00:00+00
55025010904,1331,42,0,2020/07/18 14:00:00+00
55025011000,633,17,0,2020/07/18 14:00:00+00
55025011101,825,25,0,2020/07/18 14:00:00+00
55025011102,1330,41,0,2020/07/18 14:00:00+00
55025011200,1381,39,0,2020/07/18 14:00:00+00
55025011301,880,25,0,2020/07/18 14:00:00+00
55025011302,470,17,0,2020/07/18 14:00:00+00
55025011401,1350,47,0,2020/07/18 14:00:00+00
55025011402,1353,78,0,2020/07/18 14:00:00+00
55025011503,1065,44,0,2020/07/18 14:00:00+00
55025011504,501,22,0,2020/07/18 14:00:00+00
55025011505,516,23,0,2020/07/18 14:00:00+00
55025011506,781,37,0,2020/07/18 14:00:00+00
55025011600,820,33,0,2020/07/18 14:00:00+00
55025011700,429,20,0,2020/07/18 14:00:00+00
55025011800,567,26,0,2020/07/18 14:00:00+00
55025011900,991,24,0,2020/07/18 14:00:00+00
55025012001,1070,39,0,2020/07/18 14:00:00+00
55025012002,576,26,0,2020/07/18 14:00:00+00
55025012100,217,12,0,2020/07/18 14:00:00+00
55025012201,417,12,0,2020/07/18 14:00:00+00
55025012202,925,28,0,2020/07/18 14:00:00+00
55025012300,618,33,0,2020/07/18 14:00:00+00
55025012400,555,14,0,2020/07/18 14:00:00+00
55025012501,893,31,0,2020/07/18 14:00:00+00
55025012502,753,37,0,2020/07/18 14:00:00+00
55025012600,477,6,0,2020/07/18 14:00:00+00
55025012700,511,13,0,2020/07/18 14:00:00+00
55025012800,1021,47,0,2020/07/18 14:00:00+00
55025012900,432,6,0,2020/07/18 14:00:00+00
55025013000,507,14,0,2020/07/18 14:00:00+00
55025013100,639,6,0,2020/07/18 14:00:00+00
55025013200,1261,60,0,2020/07/18 14:00:00+00
55025013301,535,20,0,2020/07/18 14:00:00+00
55025013302,626,18,0,2020/07/18 14:00:00+00
55025013700,963,27,0,2020/07/18 14:00:00+00
55025000100,444,14,0,2020/07/19 14:00:00+00
55025000201,380,0,0,2020/07/19 14:00:00+00
55025000202,533,9,0,2020/07/19 14:00:00+00
55025000204,760,27,0,2020/07/19 14:00:00+00
55025000205,727,15,0,2020/07/19 14:00:00+00
55025000300,771,17,0,2020/07/19 14:00:00+00
55025000401,587,6,0,2020/07/19 14:00:00+00
55025000402,405,16,0,2020/07/19 14:00:00+00
55025000405,824,23,0,2020/07/19 14:00:00+00
55025000406,620,10,0,2020/07/19 14:00:00+00
55025000407,863,34,0,2020/07/19 14:00:00+00
55025000408,444,16,0,2020/07/19 14:00:00+00
55025000501,893,18,0,2020/07/19 14:00:00+00
55025000503,1034,53,0,2020/07/19 14:00:00+00
55025000504,978,28,0,2020/07/19 14:00:00+00
55025000600,808,84,0,2020/07/19 14:00:00+00
55025000700,591,10,0,2020/07/19 14:00:00+00
55025000800,627,19,0,2020/07/19 14:00:00+00
55025000901,428,11,0,2020/07/19 14:00:00+00
55025000902,872,29,0,2020/07/19 14:00:00+00
